signal,time_s,value
"Mech_RPM",66807.2,387.884
"Mech_RPM",66807.2,387.884
"Mech_RPM",66807.2,388.084
"Mech_RPM",66807.2,388.062
"Mech_RPM",66807.2,388.062
"Mech_RPM",66807.2,388.249
"Mech_RPM",66807.2,388.249
"Mech_RPM",66807.2,388.249
"Mech_RPM",66807.3,388.567
"Mech_RPM",66807.3,388.567
"Mech_RPM",66807.3,388.567
"Mech_RPM",66807.3,388.567
"Mech_RPM",66807.3,388.806
"Mech_RPM",66807.3,388.806
"Mech_RPM",66807.3,389.051
"Mech_RPM",66807.3,389.124
"Mech_RPM",66807.3,389.124
"Mech_RPM",66807.3,389.124
"Mech_RPM",66807.4,389.456
"Mech_RPM",66807.4,389.5
"Mech_RPM",66807.4,389.5
"Mech_RPM",66807.4,389.5
"Mech_RPM",66807.4,389.856
"Mech_RPM",66807.4,389.856
"Mech_RPM",66807.4,390.007
"Mech_RPM",66807.4,390.007
"Mech_RPM",66807.4,389.936
"Mech_RPM",66807.4,390.137
"Mech_RPM",66807.5,390.137
"Mech_RPM",66807.5,390.366
"Mech_RPM",66807.5,390.366
"Mech_RPM",66807.5,390.569
"Mech_RPM",66807.5,390.569
"Mech_RPM",66807.5,390.569
"Mech_RPM",66807.5,390.914
"Mech_RPM",66807.5,390.914
"Mech_RPM",66807.5,391.106
"Mech_RPM",66807.5,391.106
"Mech_RPM",66807.6,391.273
"Mech_RPM",66807.6,391.229
"Mech_RPM",66807.6,391.229
"Mech_RPM",66807.6,391.229
"Mech_RPM",66807.6,391.415
"Mech_RPM",66807.6,391.415
"Mech_RPM",66807.6,391.618
"Mech_RPM",66807.6,391.587
"Mech_RPM",66807.6,391.587
"Mech_RPM",66807.6,391.797
"Mech_RPM",66807.6,391.797
"Mech_RPM",66807.7,391.972
"Mech_RPM",66807.7,391.972
"Mech_RPM",66807.7,391.972
"Mech_RPM",66807.7,392.205
"Mech_RPM",66807.7,392.205
"Mech_RPM",66807.7,392.372
"Mech_RPM",66807.7,392.372
"Mech_RPM",66807.7,392.545
"Mech_RPM",66807.7,392.486
"Mech_RPM",66807.7,392.486
"Mech_RPM",66807.8,392.486
"Mech_RPM",66807.8,392.969
"Mech_RPM",66807.8,392.969
"Mech_RPM",66807.8,392.85
"Mech_RPM",66807.8,392.85
"Mech_RPM",66807.8,393.076
"Mech_RPM",66807.8,393.076
"Mech_RPM",66807.8,393.277
"Mech_RPM",66807.8,393.286
"Mech_RPM",66807.8,393.286
"Mech_RPM",66807.9,393.421
"Mech_RPM",66807.9,393.421
"Mech_RPM",66807.9,393.421
"Mech_RPM",66807.9,393.698
"Mech_RPM",66807.9,393.71
"Mech_RPM",66807.9,393.71
"Mech_RPM",66807.9,393.898
"Mech_RPM",66807.9,393.898
"Mech_RPM",66807.9,394.051
"Mech_RPM",66807.9,394.051
"Mech_RPM",66808,394.212
"Mech_RPM",66808,394.212
